method,idx,base_idx,crop_id,path,sample_id,dataset,image_name,noise_seed,clean_sha256,noisy_sha256,sigma,noisy_mse,noisy_psnr,noisy_ssim,recon_mse,recon_psnr,recon_ssim,lambda_mean,lambda_std,lambda_min,lambda_max,lambda_p01,lambda_median,lambda_p99,lambda_lower_saturation_fraction,lambda_upper_saturation_fraction
U-Tikhonov T4/CG64,316,16,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0817.png,div2k/0817.png/sigma_0.200,div2k,0817.png,20016,b14c93dc0fd3fb833a2c04431c6af818313c8c6f744eb433dd1817a932b015cf,c5c8010eaa417191ce2153ff0df530b99d094ff249f993067347a3076d276a20,0.20000000298023224,0.035455383360385895,14.503178596496582,0.33715492486953735,0.004180497955530882,23.7877197265625,0.701448917388916,5.0666351318359375,3.044811725616455,0.00023297860752791166,8.320335388183594,0.06841880828142166,5.49924373626709,8.320335388183594,0.0120086669921875,0.294952392578125
U-Tikhonov T4/CG64,317,17,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0818.png,div2k/0818.png/sigma_0.200,div2k,0818.png,20017,00f18d236ddc7fe3a937cdcb41ce31082a90c94b9370fc202c7dce18dd80ab2a,966998599e0b596e14f5382b54adf0f2cdc760eefec4f2b25bad3bb854bca0a1,0.20000000298023224,0.031812675297260284,14.973998069763184,0.407841295003891,0.0058531006798148155,22.326141357421875,0.7729024291038513,4.921637535095215,3.3353612422943115,0.00035564834251999855,8.320335388183594,0.026084046810865402,5.851366996765137,8.320335388183594,0.027435302734375,0.337860107421875
U-Tikhonov T4/CG64,318,18,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0819.png,div2k/0819.png/sigma_0.200,div2k,0819.png,20018,f7450c40d5c0aabdc2bd2a562302ca3993841849efca05e281ec4059186e528c,a0e07558f84759a954d5c6387b083fb4e6ef737af47ace3e552687dde95f156d,0.20000000298023224,0.034033939242362976,14.680877685546875,0.3960559368133545,0.005077568348497152,22.94344139099121,0.6922248005867004,4.596357822418213,3.0308690071105957,0.00017169812053907663,8.320335388183594,0.05370914936065674,4.326414108276367,8.320335388183594,0.0151519775390625,0.2102203369140625
U-Tikhonov T4/CG64,319,19,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0820.png,div2k/0820.png/sigma_0.200,div2k,0820.png,20019,ab2cf6ba20cc18bafee4976e8be3cbf4a6db4afea570ef888fdebb8c8e0616f2,45ba48f9466d9540d93960a6902a771be58eaf93359722184f499b62a29a620c,0.20000000298023224,0.031304456293582916,15.043937683105469,0.5353561639785767,0.009593460708856583,20.180246353149414,0.707561194896698,3.961202383041382,3.273873805999756,0.00010772234963951632,8.320335388183594,0.011625322513282299,2.8889119625091553,8.320335388183594,0.0460052490234375,0.20819091796875
U-Tikhonov T4/CG64,320,20,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0821.png,div2k/0821.png/sigma_0.200,div2k,0821.png,20020,ebd02fa51f1a3ee91b6ca90bb58a444e53385dd1193938609708b71bca4504a0,98ad8d0b3c93b65fa7efcb2135dab5fc0366f195db1b1ef8a290e23e8f536ed2,0.20000000298023224,0.031442075967788696,15.02488899230957,0.6964309811592102,0.013318583369255066,18.755420684814453,0.7893359065055847,2.508347511291504,2.9061777591705322,0.00010885029041673988,8.320335388183594,0.0060990662313997746,1.0459437370300293,8.320334434509277,0.0869293212890625,0.0952606201171875
U-Tikhonov T4/CG64,321,21,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0822.png,div2k/0822.png/sigma_0.200,div2k,0822.png,20021,86c801c8390b132b94a9efaeb7a9bad9acdd1212e41d91d44b44811708142963,ca7d852bc8b16c6278f1bc45ae4c07890003ad72054615c02927480762cf2df5,0.20000000298023224,0.031871505081653595,14.965974807739258,0.41916948556900024,0.006488813553005457,21.878347396850586,0.656353235244751,3.5577352046966553,2.823821783065796,0.0002873470657505095,8.320335388183594,0.04590578004717827,2.6169140338897705,8.320302963256836,0.01898193359375,0.094940185546875
U-Tikhonov T4/CG64,322,22,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0823.png,div2k/0823.png/sigma_0.200,div2k,0823.png,20022,ec11d2cf0a95684902842094c84e0956a3cd35920ef85f25ba677348927a365c,26bf1ed80d68d5c6eabb4686e90308ffc3cf19921e78000f4d382c56b6b91895,0.20000000298023224,0.03412161022424698,14.66970443725586,0.3423663377761841,0.004704498685896397,23.27486801147461,0.7817482948303223,4.764862060546875,3.349407911300659,0.001016218331642449,8.320335388183594,0.039961349219083786,5.017880916595459,8.320335388183594,0.02117919921875,0.3409423828125
U-Tikhonov T4/CG64,323,23,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0824.png,div2k/0824.png/sigma_0.200,div2k,0824.png,20023,5ce7bdee523a1299c6a42c3adbb96d0e62c2f40266823753b8c042edb8b10495,f485578de09a4665de67af912511c0ee3ffa2d202728851d682353d17a0a971e,0.20000000298023224,0.031988292932510376,14.950089454650879,0.4113571047782898,0.004809487611055374,23.179014205932617,0.7795345783233643,5.156162261962891,3.3703229427337646,0.0001181460902444087,8.320335388183594,0.011856816709041595,7.0157012939453125,8.320335388183594,0.04150390625,0.36480712890625
U-Tikhonov T4/CG64,324,24,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0825.png,div2k/0825.png/sigma_0.200,div2k,0825.png,20024,0403db62808d832f7764170e8df2b8c78ad826e2a93d809f8cf6d018258b011a,61e6b9f60ba16552facccb9e47e0ca7141ad08ea8a4a223d1f2af0c84fc2a013,0.20000000298023224,0.03425753489136696,14.65243911743164,0.5137622356414795,0.006774079520255327,21.691497802734375,0.7692381739616394,3.5138797760009766,3.0963964462280273,0.00018833833746612072,8.320335388183594,0.015064278617501259,2.3231072425842285,8.320335388183594,0.04443359375,0.14459228515625
U-Tikhonov T4/CG64,325,25,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0826.png,div2k/0826.png/sigma_0.200,div2k,0826.png,20025,b7fba61bcca359e5581b44283bbc34696cae71321e031969411ada23b17e2199,e5b36e49ab70c13ddec8ad18f0123685ffe4741ae10c8796387deccf900f867e,0.20000000298023224,0.03241979330778122,14.891897201538086,0.3761705458164215,0.004448194056749344,23.51816177368164,0.7664910554885864,5.301770210266113,3.1934099197387695,0.00012508836516644806,8.320335388183594,0.03711792081594467,6.891469955444336,8.320335388183594,0.0193939208984375,0.3682403564453125
