model_name,method,device,device_description,torch_version,parameter_count,epochs,training_images,validation_images,best_epoch,best_val_psnr,total_time_sec,mean_epoch_time_sec,mean_train_phase_time_sec,mean_validation_time_sec,mean_train_images_per_sec,solver_iterations,lambda_max,source_epoch,target_epoch,additional_epochs,continuation_time_sec,optimizer_step_min_before,optimizer_step_max_before,optimizer_step_min_after,optimizer_step_max_after,continuation_seed,rng_restored
u_tikhonov,U-Tikhonov T4/CG32,mps,Apple Metal Performance Shaders (MPS),2.12.0,1925025,100,500,50,100,31.806682319641112,9017.732761833759,90.09246615876735,85.25732699789282,4.834681116662105,5.867741691853424,32,8.320335292207616,20,100,80,7191.509713709005,10000,10000,50000,50000,1000042,False
