model_name,method,device,device_description,torch_version,parameter_count,epochs,training_images,validation_images,best_epoch,best_val_psnr,total_time_sec,mean_epoch_time_sec,mean_train_phase_time_sec,mean_validation_time_sec,mean_train_images_per_sec,solver_iterations,lambda_max,source_epoch,target_epoch,additional_epochs,continuation_time_sec,optimizer_step_min_before,optimizer_step_max_before,optimizer_step_min_after,optimizer_step_max_after,continuation_seed,rng_restored
u_tikhonov,U-Tikhonov T16/CG64,mps,Apple Metal Performance Shaders (MPS),2.12.0,1925025,300,500,50,269,32.09182800292969,40991.5390465011,136.46808261972154,129.10819034445817,7.359478622773313,3.887272770232366,64,33.281341168830465,200,300,100,13757.49589599995,100000,100000,150000,150000,1000042,True
