epoch,train_mse,val_mse,val_psnr,val_ssim,noisy_mse,noisy_psnr,noisy_ssim,train_phase_time_sec,validation_time_sec,epoch_time_sec,total_time_sec,train_images_per_sec,validation_images_per_sec,val_lambda_mean,val_lambda_std,val_lambda_min,val_lambda_max,val_lambda_p01,val_lambda_median,val_lambda_p99,val_lambda_lower_saturation_fraction,val_lambda_upper_saturation_fraction
1,0.0012288227006865783,0.0011328451678855344,29.971993103027344,0.7950224447250366,0.009698207005858422,20.136563453674317,0.32226710945367815,75.57075091599836,4.739023334001104,80.31028762499773,80.31045049999739,6.616316417919169,10.550697153412319,2.967646737098694,0.06660911753773689,2.2729578018188477,3.1143481731414795,2.509537949562073,2.974847273826599,3.0309288120269775,0.0,0.0
2,0.0011615043711244652,0.0011294183391146362,29.997848892211913,0.7972052264213562,0.009698207005858422,20.136563453674317,0.32226710945367815,75.32920274999924,4.615419625002687,79.94516212500093,160.37807199999952,6.637532082469903,10.833251158603133,3.0497144174575808,0.14520260617136954,2.2777318954467773,3.5274739265441895,2.572532181739807,3.0552445793151857,3.3467976665496826,0.0,0.0
3,0.0011649016161391047,0.0011188471753848716,30.030926361083985,0.797157461643219,0.009698207005858422,20.136563453674317,0.32226710945367815,75.07077712500177,4.652578582998103,79.72368733300027,240.19798291599727,6.660381298137364,10.746728745800183,3.004329357147217,0.3118335098028183,2.185717821121216,4.319924354553223,2.406782908439636,2.9859395742416384,3.788639659881592,0.0,0.0
4,0.0011386496887498651,0.0011289444711292161,30.015153465270995,0.7978682065010071,0.009698207005858422,20.136563453674317,0.32226710945367815,75.30316945799859,4.639061540998227,79.9425809159984,320.23375316599777,6.639826764249041,10.778041972092714,3.256972322463989,0.6909331932663918,2.0399162769317627,6.640951156616211,2.1928853607177734,3.1653299808502195,5.121540246009826,0.0,0.0
5,0.0010873096806535614,0.0011198490136303007,29.843247108459472,0.7664534151554108,0.009698207005858422,20.136563453674317,0.32226710945367815,74.70404383300047,4.641872208001587,79.34625141599827,399.63213479099795,6.693078103211399,10.771515836608078,1.9145794653892516,0.34323221176862717,1.0943183898925781,4.398334980010986,1.4009319686889647,1.8531405591964722,2.984232783317566,0.0,0.0
6,0.0010407739208676504,0.0010594588046660648,30.232990112304687,0.7971869659423828,0.009698207005858422,20.136563453674317,0.32226710945367815,73.10490941700118,4.649914374997024,77.7551417499999,477.435692957999,6.839485938597178,10.752886175464681,3.0440249395370484,0.8918413650989533,0.7185996174812317,8.298670768737793,1.3864164459705353,3.0225504660606384,5.367432889938354,0.0,0.0
7,0.0009568792709469563,0.0008557619556086137,31.216427154541016,0.8465685904026031,0.009698207005858422,20.136563453674317,0.32226710945367815,74.67659625000306,4.625738209000701,79.30266825000217,556.8351964999965,6.6955381619978365,10.809085542867654,7.580277156829834,4.416533341407776,0.03673219680786133,31.75797462463379,0.6593434262275696,7.737744479179383,22.343816413879395,0.0049310302734375,0.0
8,0.0008284928468128783,0.0008499349089106545,31.245278701782226,0.8492741632461548,0.009698207005858422,20.136563453674317,0.32226710945367815,74.96635391700329,4.673075416998472,79.63977133400113,636.5694484999985,6.669658771901322,10.69959192572054,8.950652570724488,5.668747773170471,0.027492543682456017,32.421058654785156,0.5865289157629013,8.8084095454216,23.981841297149657,0.006876220703125,0.0
9,0.0007933770805830136,0.0008409428759478032,31.259447784423827,0.8514761674404144,0.009698207005858422,20.136563453674317,0.32226710945367815,74.82406929100034,4.647705708001013,79.47211845799757,716.1368330409969,6.682341721558022,10.757996125685224,8.031690015792847,5.832929449081421,0.01444573886692524,32.326271057128906,0.444066661298275,6.976130409240723,22.421078243255614,0.0141552734375,0.0
10,0.0008032163043826586,0.0008364978339523077,31.330342025756835,0.8518090093135834,0.009698207005858422,20.136563453674317,0.32226710945367815,74.31799395800044,4.658114041998488,78.97644416700132,795.2083622499995,6.727845752706492,10.733957895661206,11.908945217132569,7.486761312484742,0.03613809123635292,33.050960540771484,0.6410940283536911,11.765062794685363,27.125609397888184,0.00535430908203125,3.0517578125e-06
11,0.0008488714724990132,0.0009299115551402792,30.903020057678223,0.8342044997215271,0.009698207005858422,20.136563453674317,0.32226710945367815,74.9370162080013,4.684061083000415,79.62140508300217,874.9237745409991,6.672269931486986,10.674497858591561,17.423457622528076,8.53551486968994,0.08372578769922256,33.212982177734375,1.0708628332614898,19.56093957901001,30.433027839660646,0.00118377685546875,0.000802001953125
12,0.0007772695487747115,0.0008158337575150654,31.36815963745117,0.8527320861816406,0.009698207005858422,20.136563453674317,0.32226710945367815,74.87608637500307,4.600018416997045,79.47642808400269,954.4489287079996,6.677699439255441,10.869521699141519,8.395675082206726,6.560592627525329,0.039090659469366074,33.130653381347656,0.5564239707589149,6.654183599948883,25.175403861999513,0.005543212890625,7.9345703125e-06
13,0.0007517417025046598,0.0007973694382235408,31.50332103729248,0.8592850661277771,0.009698207005858422,20.136563453674317,0.32226710945367815,74.93987729200308,4.573527957996703,79.51372800000172,1034.0583657499992,6.672015194950895,10.93247935930428,9.74156904220581,7.320589427947998,0.05756666883826256,33.19951248168945,0.668506174981594,7.944858722686767,27.069681816101074,0.00309295654296875,8.148193359375e-05
14,0.0008371682567676543,0.0007885538780828938,31.5588171005249,0.860690747499466,0.009698207005858422,20.136563453674317,0.32226710945367815,74.67422920899844,4.562866208001651,79.23743279200062,1113.3909580829968,6.695750398716519,10.95802456629513,9.392156982421875,6.916386737823486,0.04088405892252922,33.238983154296875,0.7192181476950645,7.698017957210541,27.177625408172606,0.00359954833984375,0.00017547607421875
15,0.0007606093569338555,0.0007964914193144068,31.517027893066405,0.8591431188583374,0.009698207005858422,20.136563453674317,0.32226710945367815,74.8273525830009,4.617134957999951,79.44482154100115,1192.9310469159973,6.6820485122119475,10.829226447749098,15.800515918731689,10.81538104057312,0.03628343343734741,33.28031921386719,0.8300621919333935,14.41785891532898,32.99330997467041,0.0039788818359375,0.1199310302734375
16,0.0007193334288099322,0.0007829889855929651,31.601150398254394,0.8638221549987793,0.009698207005858422,20.136563453674317,0.32226710945367815,75.80196829099805,4.727355957998952,80.52964741599862,1273.5099884999981,6.596134787431081,10.576736857607937,12.672061710357665,9.924180221557616,0.010910297743976116,33.277442932128906,0.6160682889074087,10.146957654953003,32.42479320526123,0.01215850830078125,0.09957366943359375
17,0.0007446078147331719,0.0007728677536942996,31.63694087982178,0.8651825439929962,0.009698207005858422,20.136563453674317,0.32226710945367815,76.06772895799804,4.7129924170003505,80.78106033299991,1354.3869485409996,6.573089624853696,10.608971026484951,9.335323443412781,7.791183090209961,0.020898720249533653,33.281166076660156,0.6196925835311413,6.802967615127564,29.75641260147095,0.00651092529296875,0.01709320068359375
18,0.0007552315574912427,0.0007667934091296047,31.6839794921875,0.8681775736808777,0.009698207005858422,20.136563453674317,0.32226710945367815,76.06162024999867,4.71982512500108,80.78176966699903,1435.2629862499998,6.573617526902587,10.593612830091573,12.931628527641296,10.69188714981079,0.017776036635041237,33.281341552734375,0.6108971290290356,9.908562021255493,32.728769607543946,0.0085247802734375,0.1536614990234375
19,0.0007250981671350019,0.0007645868376130238,31.695676155090332,0.8677645719051361,0.009698207005858422,20.136563453674317,0.32226710945367815,75.82333954200294,4.706136084001628,80.52980770800059,1515.8873377909986,6.594275628324456,10.624427153726714,12.47229811668396,10.361962890625,0.030977025628089905,33.281341552734375,0.6480990815162658,9.293097581863403,32.354998435974125,0.005518798828125,0.11893524169921875
20,0.0007639564219061867,0.0007822713375207968,31.572200736999513,0.8603975760936737,0.009698207005858422,20.136563453674317,0.32226710945367815,75.95632812500116,4.73715274999995,80.6938012080027,1596.6761548329996,6.582730002129001,10.55486336175259,8.328830604553223,6.809391677379608,0.026618117466568947,33.28133773803711,0.6800802925229072,6.202136278152466,26.346791648864745,0.0050872802734375,0.0249896240234375
